Passenger Email,Travel Insurance?,Purchase Date,Travel Date,Fare Type,Ticket Price,Route,Row_ID,Person
bgeld@axiom.com,FALSE,07/08/2017,09/11/2017,Economy,154,DAL-CLE,116,Bruce Geld
ecreighton@axiom.com,TRUE,12/20/2016,03/02/2017,Business,90,DAL-SLC,269,Erin Creighton
hredmond@axiom.com,FALSE,11/12/2017,12/09/2017,Economy,124,DAL-OKC,317,Hallie Redmond
mtillman@axiom.com,FALSE,4/20/2017,06/02/2017,Economy,99,DAL-PHX,520,Meg Tillman
darnett@axiom.com,FALSE,7/30/2017,09/07/2017,Economy,122,DAL-LGA,229,Dianna Arnett
sweien@axiom.com,FALSE,3/24/2017,05/07/2017,Economy,65,DAL-GRR,696,Shaun Weien
po'brill@axiom.com,FALSE,5/31/2017,6/19/2017,Economy,70,DAL-LGA,589,Patrick O'Brill
hkirkland@axiom.com,FALSE,11/21/2017,12/16/2017,Economy,122,DAL-ATL,325,Heather Kirkland
hkirkland@axiom.com,FALSE,10/06/2017,12/16/2017,Economy,71,DAL-AUS,325,Heather Kirkland
pwener@axiom.com,FALSE,11/24/2017,12/30/2017,Economy,144,DAL-AUS,615,Pierre Wener
nfranzösisch@axiom.com,FALSE,12/17/2016,1/17/2017,First Class,217,DAL-HOU,564,Neil Französisch
tsayre@axiom.com,FALSE,09/03/2017,10/04/2017,Economy,148,DAL-HOU,765,Tony Sayre
aallen@axiom.com,FALSE,11/04/2017,12/09/2017,Economy,67,DAL-HOU,32,Andrew Allen
pbrown@axiom.com,FALSE,10/22/2017,12/15/2017,Business,128,DAL-LGA,609,Philip Brown
ndecherney@axiom.com,FALSE,10/24/2017,11/25/2017,Economy,122,DAL-ELP,557,Natalie DeCherney
sjordon@axiom.com,FALSE,9/13/2017,12/10/2017,Economy,85,DAL-LAS,680,Sarah Jordon
cdemoss@axiom.com,FALSE,9/28/2017,10/17/2017,Economy,91,DAL-MDW,151,Christina DeMoss
cdaly@axiom.com,FALSE,7/21/2017,9/13/2017,Economy,75,DAL-LAS,127,Carlos Daly
kdana@axiom.com,FALSE,02/09/2017,6/17/2017,Business,179,DAL-MDW,440,Ken Dana
mlaware@axiom.com,FALSE,11/10/2017,12/09/2017,Business,106,DAL-OKC,493,Maris LaWare
dmedina@axiom.com,FALSE,05/01/2017,6/19/2017,Business,106,DAL-AUS,196,Dario Medina
agerbode@axiom.com,FALSE,08/10/2017,11/19/2017,Economy,102,DAL-PHX,35,Andy Gerbode
xxx,FALSE,09/01/2017,10/27/2017,Economy,122,DAL-LAS,347,Jane Waco
tboeckenhauer@axiom.com,FALSE,02/03/2017,04/10/2017,First Class,273,DAL-HOU,759,Tom Boeckenhauer
ldonovan@axiom.com,FALSE,3/30/2017,6/20/2017,Economy,121,DAL-AUS,456,Lela Donovan
mvan@axiom.com,TRUE,12/09/2017,12/22/2017,First Class,290,DAL-ATL,498,Mark Van Huff
jmolinari@axiom.com,TRUE,4/16/2017,6/30/2017,Economy,104,DAL-OKC,350,Janet Molinari
sbern@axiom.com,TRUE,12/05/2017,12/21/2017,Economy,93,DAL-AUS,677,Sarah Bern
mtran@axiom.com,TRUE,3/28/2017,05/07/2017,Economy,133,DAL-SEA,537,Michelle Tran
gphonely@axiom.com,FALSE,9/25/2017,11/20/2017,Business,94,DAL-SLC,315,Guy Phonely
bdegenhardt@axiom.com,FALSE,09/06/2017,11/26/2017,Economy,114,DAL-SEA,115,Bruce Degenhardt
rmesse@axiom.com,TRUE,5/14/2017,7/17/2017,Economy,135,DAL-PHX,624,Raymond Messe
rcrowe@axiom.com,FALSE,3/19/2017,3/26/2017,Economy,158,DAL-MDW,663,Ryan Crowe
mtillman@axiom.com,FALSE,5/17/2017,06/02/2017,Economy,63,DAL-AUS,520,Meg Tillman
sweien@axiom.com,FALSE,1/14/2017,05/07/2017,Economy,159,DAL-MDW,696,Shaun Weien
dbyrd@axiom.com,FALSE,3/29/2017,4/20/2017,Economy,155,DAL-AUS,193,Daniel Byrd
hkirkland@axiom.com,FALSE,10/15/2017,12/16/2017,Economy,85,DAL-LGA,325,Heather Kirkland
parmstrong@axiom.com,FALSE,10/29/2017,12/25/2017,Economy,97,DAL-OKC,603,Pete Armstrong
pbrown@axiom.com,TRUE,10/01/2017,12/15/2017,Economy,99,DAL-HOU,609,Philip Brown
nwebber@axiom.com,FALSE,08/04/2017,8/20/2017,Economy,115,DAL-ATL,559,Natalie Webber
sjordon@axiom.com,FALSE,11/11/2017,12/10/2017,Economy,124,DAL-LAS,680,Sarah Jordon
creiten@axiom.com,TRUE,08/03/2017,9/23/2017,Business,134,DAL-LGA,187,Cyra Reiten
dlawera@axiom.com,FALSE,01/03/2017,3/24/2017,Business,152,DAL-AUS,190,Dan Lawera
jprescott@axiom.com,TRUE,9/23/2017,12/16/2017,Economy,154,DAL-LAS,408,Julie Prescott
dmedina@axiom.com,FALSE,5/18/2017,6/19/2017,Economy,97,DAL-HOU,196,Dario Medina
kbern@axiom.com,FALSE,8/14/2017,9/23/2017,Business,146,DAL-HOU,415,Karen Bern
agerbode@axiom.com,FALSE,9/15/2017,11/19/2017,Economy,96,DAL-HOU,35,Andy Gerbode
ndecherney@axiom.com,TRUE,6/26/2017,9/19/2017,Economy,87,DAL-PHX,557,Natalie DeCherney
mchen@axiom.com,FALSE,9/25/2017,12/09/2017,Economy,104,DAL-AUS,522,Michael Chen
xxx,FALSE,09/11/2017,10/27/2017,First Class,265,DAL-LGA,347,Jane Waco
tboeckenhauer@axiom.com,TRUE,03/11/2017,04/10/2017,Economy,158,DAL-GRR,759,Tom Boeckenhauer
sbern@axiom.com,FALSE,09/02/2017,12/21/2017,First Class,221,DAL-HOU,677,Sarah Bern
tsissman@axiom.com,FALSE,11/18/2017,11/29/2017,Economy,135,DAL-HOU,738,Thais Sissman
jbell-@axiom.com,FALSE,6/21/2017,07/09/2017,Economy,86,DAL-AUS,399,Joy Bell-
garmstrong@axiom.com,TRUE,3/24/2017,4/14/2017,Economy,139,DAL-AUS,314,Guy Armstrong
lshagiari@axiom.com,FALSE,9/27/2017,12/10/2017,Economy,149,DAL-AUS,464,Lindsay Shagiari
sroelle@axiom.com,FALSE,10/18/2017,10/30/2017,Economy,110,DAL-ATL,715,Steven Roelle
xx,TRUE,4/30/2017,6/23/2017,Economy,76,DAL-AUS,445,Kristen Hastings
bgeld@axiom.com,FALSE,07/06/2017,09/11/2017,Economy,131,DAL-HOU,116,Bruce Geld
rmesse@axiom.com,FALSE,07/09/2017,7/17/2017,Economy,79,DAL-LAS,624,Raymond Messe
mtillman@axiom.com,FALSE,1/27/2017,06/02/2017,Economy,153,DAL-MDW,520,Meg Tillman
spistek@axiom.com,FALSE,08/06/2017,9/26/2017,Economy,142,DAL-PHX,727,Susan Pistek
sweien@axiom.com,TRUE,3/19/2017,05/07/2017,Economy,122,DAL-LGA,696,Shaun Weien
dkoutras@axiom.com,FALSE,09/09/2017,10/11/2017,Business,179,DAL-AUS,198,Darren Koutras
gzrebassa@axiom.com,TRUE,01/03/2017,2/24/2017,Business,106,DAL-SEA,302,George Zrebassa
hkirkland@axiom.com,FALSE,11/17/2017,12/16/2017,Economy,144,DAL-ELP,325,Heather Kirkland
cmccrossin@axiom.com,FALSE,6/27/2017,8/17/2017,First Class,229,DAL-HOU,143,Charles McCrossin
pwener@axiom.com,FALSE,10/06/2017,12/30/2017,Economy,79,DAL-PHX,615,Pierre Wener
nfranzösisch@axiom.com,FALSE,12/20/2016,1/17/2017,Economy,108,DAL-OKC,564,Neil Französisch
tsayre@axiom.com,FALSE,7/31/2017,10/04/2017,First Class,277,DAL-ELP,765,Tony Sayre
aallen@axiom.com,FALSE,09/09/2017,12/09/2017,Business,173,DAL-PHX,32,Andrew Allen
parmstrong@axiom.com,FALSE,11/07/2017,12/25/2017,Business,175,DAL-AMA,603,Pete Armstrong
gashbrook@axiom.com,FALSE,10/13/2017,11/11/2017,Economy,106,DAL-HOU,300,George Ashbrook
dkane@axiom.com,FALSE,11/25/2017,12/20/2017,Economy,118,DAL-AUS,224,Dennis Kane
sshariari@axiom.com,FALSE,12/12/2016,03/02/2017,First Class,253,DAL-HOU,693,Shahid Shariari
jprescott@axiom.com,TRUE,11/19/2017,12/16/2017,Economy,94,DAL-ATL,408,Julie Prescott
abixby@axiom.com,FALSE,10/27/2017,12/08/2017,Business,131,DAL-AUS,10,Aimee Bixby
kbern@axiom.com,FALSE,7/24/2017,9/23/2017,Business,109,DAL-PHX,415,Karen Bern
jgarza@axiom.com,TRUE,11/10/2017,12/01/2017,Economy,82,DAL-ATL,340,Jack Garza
agerbode@axiom.com,FALSE,8/25/2017,11/19/2017,Economy,107,DAL-ATL,35,Andy Gerbode
ldonovan@axiom.com,FALSE,10/27/2017,11/19/2017,Economy,69,DAL-OKC,456,Lela Donovan
ncrebassa@axiom.com,FALSE,05/03/2017,6/20/2017,Economy,147,DAL-OKC,568,Nick Crebassa
rd'ascenzo@axiom.com,FALSE,9/24/2016,01/08/2017,Economy,132,DAL-AUS,661,Russell D'Ascenzo
tboeckenhauer@axiom.com,FALSE,2/19/2017,04/10/2017,Economy,62,DAL-OKC,759,Tom Boeckenhauer
dvan@axiom.com,TRUE,1/15/2017,03/12/2017,Economy,142,DAL-ATL,202,Darrin Van Huff
knguyen@axiom.com,FALSE,7/20/2017,8/28/2017,First Class,262,DAL-PHX,429,Kean Nguyen
tsissman@axiom.com,TRUE,11/14/2017,11/29/2017,Economy,79,DAL-AUS,738,Thais Sissman
x,FALSE,11/19/2017,12/09/2017,Economy,156,DAL-LGA,699,Shirley Jackson
lshagiari@axiom.com,FALSE,11/01/2017,12/10/2017,Business,127,DAL-SEA,464,Lindsay Shagiari
abarnes@axiom.com,FALSE,1/27/2017,2/22/2017,Economy,61,DAL-SEA,11,Alan Barnes
jsmith@axiom.com,FALSE,7/27/2017,09/09/2017,Business,116,DAL-HOU,401,Joy Smith
kmurray@axiom.com,FALSE,6/15/2017,7/13/2017,Economy,117,DAL-GRR,424,Katherine Murray
gbaptist@axiom.com,FALSE,11/08/2017,12/24/2017,Business,146,DAL-OKC,304,Giulietta Baptist
pjones@axiom.com,TRUE,11/04/2017,12/02/2017,Business,110,DAL-AMA,588,Patrick Jones
mmoore@axiom.com,TRUE,6/13/2017,07/10/2017,Business,158,DAL-LGA,527,Michael Moore
bgeld@axiom.com,FALSE,7/23/2017,09/11/2017,Business,121,DAL-HOU,116,Bruce Geld
ecreighton@axiom.com,FALSE,2/15/2017,03/02/2017,Economy,77,DAL-PHX,269,Erin Creighton
rmesse@axiom.com,FALSE,07/02/2017,7/17/2017,Economy,62,DAL-PHX,624,Raymond Messe
hredmond@axiom.com,TRUE,11/11/2017,12/09/2017,Business,136,DAL-PHX,317,Hallie Redmond
metezadi@axiom.com,TRUE,3/28/2017,7/20/2017,Business,80,DAL-ELP,487,Maria Etezadi
sweien@axiom.com,FALSE,3/31/2017,05/07/2017,Economy,78,DAL-AUS,696,Shaun Weien
po'brill@axiom.com,FALSE,05/12/2017,6/19/2017,First Class,250,DAL-HOU,589,Patrick O'Brill
cdelaney@axiom.com,TRUE,3/13/2017,4/28/2017,Economy,150,DAL-ATL,185,Cynthia Delaney
hkirkland@axiom.com,FALSE,11/28/2017,12/16/2017,Economy,61,DAL-AUS,325,Heather Kirkland
tsayre@axiom.com,FALSE,6/27/2017,10/04/2017,Business,127,DAL-AMA,765,Tony Sayre
aallen@axiom.com,FALSE,10/31/2017,12/09/2017,Economy,120,DAL-HOU,32,Andrew Allen
pbrown@axiom.com,FALSE,11/19/2017,12/15/2017,Business,119,DAL-LGA,609,Philip Brown
sjordon@axiom.com,FALSE,10/25/2017,12/10/2017,First Class,248,DAL-PHX,680,Sarah Jordon
mlichtenstein@axiom.com,FALSE,3/20/2017,04/10/2017,Business,124,DAL-AUS,492,Marina Lichtenstein
mbertelson@axiom.com,FALSE,04/09/2017,6/25/2017,Economy,156,DAL-SLC,486,Maria Bertelson
jprescott@axiom.com,FALSE,11/18/2017,12/16/2017,Economy,89,DAL-SEA,408,Julie Prescott
dmedina@axiom.com,TRUE,05/07/2017,6/19/2017,Economy,77,DAL-SFO,196,Dario Medina
agerbode@axiom.com,TRUE,10/13/2017,11/19/2017,Economy,111,DAL-LAS,35,Andy Gerbode
ndecherney@axiom.com,TRUE,6/25/2017,9/19/2017,Economy,135,DAL-LAS,557,Natalie DeCherney
dbudd@axiom.com,FALSE,07/11/2017,9/21/2017,Economy,67,DAL-OKC,197,Darren Budd
xxx,FALSE,10/05/2017,10/27/2017,Economy,111,DAL-LAS,347,Jane Waco
tboeckenhauer@axiom.com,TRUE,3/13/2017,04/10/2017,Economy,114,DAL-MDW,759,Tom Boeckenhauer
ldonovan@axiom.com,FALSE,06/02/2017,6/20/2017,Economy,106,DAL-AMA,456,Lela Donovan
po'brill@axiom.com,FALSE,1/30/2017,2/24/2017,Business,147,DAL-ATL,589,Patrick O'Brill
sbern@axiom.com,FALSE,10/02/2017,12/21/2017,First Class,216,DAL-ELP,677,Sarah Bern
garmstrong@axiom.com,FALSE,02/12/2017,4/14/2017,Economy,96,DAL-AUS,314,Guy Armstrong
dpercer@axiom.com,FALSE,5/23/2017,07/08/2017,Economy,130,DAL-AUS,215,Dean percer
lshagiari@axiom.com,FALSE,11/12/2017,12/10/2017,Economy,136,DAL-AUS,464,Lindsay Shagiari
bdegenhardt@axiom.com,FALSE,11/11/2017,11/26/2017,Economy,108,DAL-ELP,115,Bruce Degenhardt
sroelle@axiom.com,TRUE,10/11/2017,10/30/2017,Economy,137,DAL-SLC,715,Steven Roelle
xx,FALSE,06/05/2017,6/23/2017,Economy,138,DAL-AMA,445,Kristen Hastings
rmesse@axiom.com,FALSE,6/27/2017,7/17/2017,Economy,60,DAL-PHX,624,Raymond Messe
rcrowe@axiom.com,FALSE,1/22/2017,3/26/2017,First Class,308,DAL-ELP,663,Ryan Crowe
mtillman@axiom.com,FALSE,5/15/2017,06/02/2017,Economy,149,DAL-HOU,520,Meg Tillman
spistek@axiom.com,FALSE,07/07/2017,9/26/2017,Economy,112,DAL-LAS,727,Susan Pistek
sweien@axiom.com,FALSE,4/17/2017,05/07/2017,Economy,81,DAL-LAS,696,Shaun Weien
dbyrd@axiom.com,FALSE,03/05/2017,4/20/2017,Business,154,DAL-MDW,193,Daniel Byrd
gzrebassa@axiom.com,FALSE,02/06/2017,2/24/2017,Economy,160,DAL-SLC,302,George Zrebassa
hkirkland@axiom.com,FALSE,11/17/2017,12/16/2017,First Class,214,DAL-ATL,325,Heather Kirkland
nfranzösisch@axiom.com,FALSE,11/20/2016,1/17/2017,Economy,108,DAL-OKC,564,Neil Französisch
kbavinger@axiom.com,TRUE,02/11/2017,3/21/2017,Economy,82,DAL-PHX,426,Katrina Bavinger
parmstrong@axiom.com,FALSE,11/23/2017,12/25/2017,First Class,283,DAL-SEA,603,Pete Armstrong
pmacintyre@axiom.com,TRUE,6/14/2017,8/14/2017,Economy,105,DAL-SEA,595,Paul MacIntyre
sflanagan@axiom.com,FALSE,1/25/2017,2/16/2017,Economy,134,DAL-LAS,670,Sandra Flanagan
phirasaki@axiom.com,FALSE,08/02/2017,11/30/2017,Business,163,DAL-HOU,585,Patricia Hirasaki
lryan@axiom.com,FALSE,9/21/2017,11/27/2017,Economy,126,DAL-ELP,468,Lisa Ryan
dwardle@axiom.com,FALSE,2/18/2017,3/17/2017,First Class,303,DAL-OKC,238,Dorothy Wardle
scalhoun@axiom.com,FALSE,09/08/2017,11/21/2017,Business,89,DAL-OKC,719,Stuart Calhoun
kbern@axiom.com,FALSE,08/12/2017,9/23/2017,Economy,122,DAL-MDW,415,Karen Bern
xxx,FALSE,9/27/2017,10/27/2017,Economy,131,DAL-LAS,347,Jane Waco
ncrebassa@axiom.com,FALSE,4/27/2017,6/20/2017,Economy,109,DAL-OKC,568,Nick Crebassa
tboeckenhauer@axiom.com,FALSE,02/07/2017,04/10/2017,Economy,67,DAL-PHX,759,Tom Boeckenhauer
dvan@axiom.com,FALSE,02/10/2017,03/12/2017,Business,146,DAL-PHX,202,Darrin Van Huff
bmurry@axiom.com,FALSE,10/12/2017,12/27/2017,First Class,229,DAL-ATL,105,Brendan Murry
myedwab@axiom.com,FALSE,11/06/2017,12/08/2017,Economy,105,DAL-SFO,552,Muhammed Yedwab
knguyen@axiom.com,TRUE,08/06/2017,8/28/2017,Economy,81,DAL-LGA,429,Kean Nguyen
lryan@axiom.com,FALSE,7/14/2017,09/07/2017,Economy,124,DAL-SLC,468,Lisa Ryan
tsissman@axiom.com,FALSE,10/09/2017,11/29/2017,Economy,77,DAL-HOU,738,Thais Sissman
dgreer@axiom.com,FALSE,12/14/2016,04/04/2017,Economy,65,DAL-GRR,219,Deirdre Greer
apryor@axiom.com,FALSE,1/27/2017,3/13/2017,Economy,108,DAL-AUS,48,Anne Pryor
ashami@axiom.com,FALSE,06/10/2017,07/01/2017,Economy,60,DAL-MDW,9,Adrian Shami
gbaptist@axiom.com,FALSE,10/07/2017,12/24/2017,Business,98,DAL-AMA,304,Giulietta Baptist
rmesse@axiom.com,FALSE,5/18/2017,7/17/2017,Economy,77,DAL-OKC,624,Raymond Messe
hredmond@axiom.com,FALSE,11/10/2017,12/09/2017,Economy,108,DAL-AMA,317,Hallie Redmond
dcampbell@axiom.com,FALSE,8/30/2017,11/13/2017,Economy,106,DAL-HOU,189,Dan Campbell
agayman@axiom.com,FALSE,7/30/2017,08/06/2017,Economy,102,DAL-LGA,45,Anna Gayman
metezadi@axiom.com,TRUE,05/12/2017,7/20/2017,Economy,68,DAL-AMA,487,Maria Etezadi
darnett@axiom.com,FALSE,7/30/2017,8/26/2017,Economy,94,DAL-MDW,229,Dianna Arnett
sweien@axiom.com,FALSE,2/27/2017,05/07/2017,Economy,100,DAL-GRR,696,Shaun Weien
po'brill@axiom.com,FALSE,06/06/2017,6/19/2017,Economy,155,DAL-HOU,589,Patrick O'Brill
hkirkland@axiom.com,TRUE,9/21/2017,12/16/2017,Economy,131,DAL-SLC,325,Heather Kirkland
mpelletier@axiom.com,FALSE,11/17/2017,11/25/2017,Economy,159,DAL-MDW,544,Mike Pelletier
lweiss@axiom.com,TRUE,9/15/2017,9/26/2017,Economy,108,DAL-HOU,480,Luke Weiss
jlee@axiom.com,FALSE,8/24/2017,9/23/2017,Economy,117,DAL-LGA,388,John Lee
rcollins@axiom.com,FALSE,8/15/2017,9/15/2017,Economy,83,DAL-ATL,654,Roy Collins
ndecherney@axiom.com,FALSE,10/10/2017,11/25/2017,Business,143,DAL-HOU,557,Natalie DeCherney
dbyrd@axiom.com,FALSE,8/24/2017,9/28/2017,Business,113,DAL-HOU,193,Daniel Byrd
dwardle@axiom.com,FALSE,02/03/2017,3/17/2017,Economy,104,DAL-AMA,238,Dorothy Wardle
agerbode@axiom.com,FALSE,9/26/2017,11/19/2017,Economy,149,DAL-LAS,35,Andy Gerbode
xxx,FALSE,9/23/2017,10/27/2017,Economy,138,DAL-AUS,347,Jane Waco
ncrebassa@axiom.com,FALSE,5/20/2017,6/20/2017,Economy,83,DAL-AUS,568,Nick Crebassa
tboeckenhauer@axiom.com,FALSE,2/24/2017,04/10/2017,Economy,129,DAL-OKC,759,Tom Boeckenhauer
ldonovan@axiom.com,FALSE,06/09/2017,6/20/2017,Economy,147,DAL-LAS,456,Lela Donovan
mvittorini@axiom.com,FALSE,7/29/2017,10/24/2017,Economy,124,DAL-HOU,545,Mike Vittorini
dvan@axiom.com,FALSE,03/01/2017,03/12/2017,Economy,129,DAL-ELP,202,Darrin Van Huff
csachs@axiom.com,FALSE,2/21/2017,04/07/2017,Economy,136,DAL-HOU,163,Chuck Sachs
lcacioppo@axiom.com,FALSE,11/24/2017,12/24/2017,Business,109,DAL-PHX,457,Lena Cacioppo
mtran@axiom.com,FALSE,2/19/2017,05/07/2017,First Class,286,DAL-PHX,537,Michelle Tran
gphonely@axiom.com,TRUE,9/17/2017,11/20/2017,Economy,62,DAL-PHX,315,Guy Phonely
bdegenhardt@axiom.com,FALSE,10/08/2017,11/26/2017,Business,105,DAL-SFO,115,Bruce Degenhardt
ashami@axiom.com,FALSE,06/04/2017,07/01/2017,Economy,101,DAL-ATL,9,Adrian Shami
povercash@axiom.com,FALSE,11/23/2017,12/27/2017,Business,80,DAL-LGA,611,Philisse Overcash
fmcmath@axiom.com,FALSE,10/19/2017,11/21/2017,Economy,100,DAL-CLE,291,Fred McMath
rmesse@axiom.com,FALSE,6/20/2017,7/17/2017,Economy,75,DAL-HOU,624,Raymond Messe
cconant@axiom.com,TRUE,07/04/2017,08/06/2017,Economy,98,DAL-HOU,157,Christopher Conant
hkirkland@axiom.com,TRUE,10/29/2017,12/16/2017,Economy,133,DAL-OKC,325,Heather Kirkland
mpelletier@axiom.com,FALSE,11/09/2017,11/25/2017,Economy,64,DAL-AUS,544,Mike Pelletier
mlonsdale@axiom.com,FALSE,3/17/2017,6/13/2017,Economy,100,DAL-AUS,535,Michelle Lonsdale
ccarroll@axiom.com,FALSE,4/26/2017,5/28/2017,Business,135,DAL-PHX,178,Craig Carroll
csheldon@axiom.com,FALSE,08/11/2017,09/10/2017,Economy,145,DAL-ELP,144,Charles Sheldon
