Passenger Email,Travel Insurance?,Purchase Date,Travel Date,Fare Type,Ticket Price,Route,Row_ID,Person
cmitchell@axiom.com,FALSE,04/09/2019,4/30/2019,Business,95,DAL-SEA,176,Corinna Mitchell
achung@axiom.com,FALSE,7/16/2019,9/29/2019,Economy,141,DAL-ELP,44,Anna Chung
rbeeghly@axiom.com,FALSE,8/28/2019,10/07/2019,Business,157,DAL-PHX,637,Rob Beeghly
lshagiari@axiom.com,FALSE,9/21/2019,10/30/2019,Economy,132,DAL-ATL,464,Lindsay Shagiari
lshagiari@axiom.com,FALSE,8/31/2019,10/23/2019,First Class,249,DAL-AUS,464,Lindsay Shagiari
jcaffey@axiom.com,FALSE,9/19/2019,12/07/2019,Economy,145,DAL-MDW,358,Jenna Caffey
cdarley@axiom.com,FALSE,10/26/2019,12/03/2019,Economy,114,DAL-HOU,131,Carol Darley
arussell@axiom.com,FALSE,9/14/2019,10/16/2019,Business,154,DAL-AUS,23,Alex Russell
kmeade@axiom.com,FALSE,10/31/2019,12/12/2019,Economy,122,DAL-SEA,414,Kalyca Meade
tbrockman@axiom.com,FALSE,10/12/2019,11/09/2019,Economy,159,DAL-AUS,749,Tim Brockman
ddickinson@axiom.com,FALSE,10/03/2019,11/14/2019,Economy,70,DAL-HOU,237,Dorothy Dickinson
ashonely@axiom.com,FALSE,01/02/2019,1/27/2019,Business,103,DAL-AUS,16,Alan Shonely
gbell@axiom.com,FALSE,11/02/2019,11/28/2019,First Class,231,DAL-ELP,301,George Bell
dwilson@axiom.com,FALSE,10/16/2019,12/05/2019,Business,164,DAL-PHX,231,Dianna Wilson
mkennedy@axiom.com,FALSE,08/07/2019,8/22/2019,Economy,138,DAL-OKC,543,Mike Kennedy
kbrennan@axiom.com,FALSE,11/25/2019,12/21/2019,Economy,113,DAL-HOU,439,Ken Brennan
dordway,FALSE,10/31/2018,1/25/2019,Economy,108,DAL-HOU,228,Denny Ordway
bstugart@axiom.com,FALSE,12/22/2018,02/04/2019,Economy,138,DAL-HOU,111,Brian Stugart
ghansen@axiom.com,TRUE,04/04/2019,4/24/2019,Economy,80,DAL-OKC,293,Gary Hansen
jgalang@axiom.com,TRUE,3/13/2019,6/21/2019,First Class,300,DAL-PHX,343,James Galang
ncano@axiom.com,FALSE,06/04/2019,07/02/2019,Economy,90,DAL-MDW,560,Nathan Cano
fhawley@axiom.com,FALSE,9/18/2019,10/30/2019,Economy,119,DAL-AUS,284,Frank Hawley
bdonatelli@axiom.com,FALSE,09/10/2019,11/28/2019,Economy,136,DAL-OKC,88,Bill Donatelli
rbuch,FALSE,07/06/2019,09/06/2019,Business,121,DAL-AUS,623,Raymond Buch
bdodson@axiom.com,FALSE,03/04/2019,04/11/2019,Economy,124,DAL-SEA,104,Brendan Dodson
arawles@axiom.com,FALSE,9/17/2019,10/05/2019,Economy,62,DAL-TUL,55,Anthony Rawles
dmiller@axiom.com,FALSE,8/28/2019,9/25/2019,Economy,60,DAL-HOU,234,Don Miller
pprost@axiom.com,FALSE,11/02/2019,12/23/2019,First Class,300,DAL-HOU,596,Paul Prost
abergman@axiom.com,FALSE,4/24/2019,07/04/2019,First Class,246,DAL-HOU,1,Aaron Bergman
dphilippe@axiom.com,FALSE,10/26/2019,12/10/2019,Economy,148,DAL-MDW,210,David Philippe
bderr@axiom.com,FALSE,1/27/2019,2/28/2019,Economy,155,DAL-AUS,109,Brian Derr
jhuston@axiom.com,FALSE,9/23/2019,10/27/2019,Business,121,DAL-PHX,387,John Huston
rhaberlin@axiom.com,FALSE,3/29/2019,04/11/2019,First Class,218,DAL-HOU,639,Rob Haberlin
hredmond@axiom.com,TRUE,9/23/2019,10/24/2019,Business,175,DAL-PHX,317,Hallie Redmond
jkriz@axiom.com,FALSE,11/05/2019,11/20/2019,First Class,244,DAL-PHX,407,Julie Kriz
xxxx,FALSE,10/24/2019,11/27/2019,Business,154,DAL-AUS,739,Thea Hendricks
mpelletier@axiom.com,FALSE,8/30/2019,11/18/2019,Business,116,DAL-AUS,544,Mike Pelletier
lworkman@axiom.com,FALSE,9/28/2019,12/10/2019,Economy,146,DAL-HOU,454,Laurel Workman
rcrowe@axiom.com,FALSE,5/29/2019,6/30/2019,Business,123,DAL-SLC,663,Ryan Crowe
moakman@axiom.com,FALSE,10/02/2019,10/17/2019,Economy,157,DAL-OKC,529,Michael Oakman
mhagelstein@axiom.com,TRUE,10/21/2019,11/06/2019,Economy,93,DAL-HOU,507,Matt Hagelstein
pmcvee@axiom.com,FALSE,8/17/2019,10/26/2019,Economy,138,DAL-PHX,608,Peter McVee
jjackson@axiom.com,FALSE,08/06/2019,11/05/2019,First Class,254,DAL-SEA,362,Jennifer Jackson
ahwang@axiom.com,TRUE,8/24/2019,09/05/2019,Economy,77,DAL-OKC,14,Alan Hwang
ahwang@axiom.com,FALSE,7/30/2019,09/05/2019,Economy,96,DAL-LGA,14,Alan Hwang
rdowd@axiom.com,TRUE,7/14/2019,9/15/2019,Economy,84,DAL-AUS,638,Rob Dowd
jhowell@axiom.com,FALSE,11/12/2019,12/04/2019,Economy,145,DAL-GRR,393,Jonathan Howell
tchand@axiom.com,FALSE,11/23/2019,12/25/2019,Business,169,DAL-SLC,731,Tamara Chand
pbreyer@axiom.com,FALSE,8/25/2019,09/12/2019,Economy,142,DAL-LGA,613,Phillip Breyer
jfein@axiom.com,TRUE,12/24/2018,1/30/2019,Economy,98,DAL-LGA,356,Jay Fein
jellison@axiom.com,TRUE,10/08/2019,11/02/2019,Economy,95,DAL-ELP,364,Jeremy Ellison
ebailliet@axiom.com,FALSE,11/30/2019,12/26/2019,Business,136,DAL-OKC,277,Evan Bailliet
mgastineau@axiom.com,FALSE,09/05/2019,9/22/2019,First Class,211,DAL-AUS,511,Maureen Gastineau
knockton@axiom.com,FALSE,09/08/2019,9/26/2019,Economy,65,DAL-AMA,425,Katherine Nockton
achong@axiom.com,FALSE,10/06/2019,12/02/2019,First Class,217,DAL-HOU,41,Ann Chong
rbarroso@axiom.com,FALSE,08/11/2019,9/14/2019,Economy,73,DAL-MDW,642,Robert Barroso
mabelman@axiom.com,FALSE,9/22/2019,10/17/2019,Economy,147,DAL-HOU,503,Matt Abelman
creiten@axiom.com,FALSE,1/17/2019,3/22/2019,Business,151,DAL-SEA,187,Cyra Reiten
creiten@axiom.com,TRUE,02/08/2019,3/22/2019,Economy,147,DAL-MDW,187,Cyra Reiten
mo'rourke@axiom.com,FALSE,4/24/2019,05/08/2019,Economy,135,DAL-MDW,499,Mary O'Rourke
gzandusky@axiom.com,FALSE,08/01/2019,09/07/2019,Economy,73,DAL-SLC,297,Gary Zandusky
lleatherbury@axiom.com,FALSE,03/02/2019,6/19/2019,First Class,277,DAL-HOU,455,Lauren Leatherbury
abarton@axiom.com,FALSE,10/26/2019,11/23/2019,Economy,105,DAL-HOU,7,Adrian Barton
rapplegate@axiom.com,FALSE,9/13/2019,11/03/2019,Economy,147,DAL-HOU,660,Russell Applegate
jradford@axiom.com,FALSE,12/20/2019,12/25/2019,Economy,109,DAL-SEA,377,Jim Radford
rbarroso@axiom.com,TRUE,10/10/2019,11/14/2019,Economy,96,DAL-HOU,642,Robert Barroso
ajacobs@axiom.com,FALSE,7/25/2019,9/20/2019,Economy,89,DAL-HOU,52,Anthony Jacobs
draglin@axiom.com,FALSE,11/09/2019,12/01/2019,Economy,126,DAL-PHX,195,Daniel Raglin
svisinsky@axiom.com,FALSE,10/02/2019,12/03/2019,Economy,104,DAL-AUS,718,Stewart Visinsky
gmaxwell@axiom.com,FALSE,09/10/2019,11/27/2019,Economy,83,DAL-ATL,312,Greg Maxwell
hmarie@axiom.com,FALSE,8/22/2019,10/27/2019,Business,157,DAL-AUS,323,Harry Marie
tturnell@axiom.com,TRUE,10/30/2019,11/20/2019,Economy,141,DAL-ATL,762,Tonja Turnell
rmurray@axiom.com,FALSE,4/16/2019,5/23/2019,Economy,128,DAL-PHX,649,Roland Murray
ehernandez@axiom.com,FALSE,11/13/2019,12/19/2019,First Class,253,DAL-ATL,266,Erica Hernandez
bodegard@axiom.com,FALSE,5/29/2019,7/14/2019,Economy,148,DAL-OKC,95,Bobby Odegard
emurdock@axiom.com,FALSE,10/18/2019,11/12/2019,Economy,116,DAL-PHX,263,Eric Murdock
againer@axiom.com,FALSE,12/08/2019,12/20/2019,Economy,108,DAL-OKC,60,Arthur Gainer
ahäberlin@axiom.com,FALSE,9/21/2019,12/20/2019,Economy,72,DAL-HOU,46,Anna Häberlin
pober@axiom.com,FALSE,10/11/2019,12/23/2019,Economy,146,DAL-HOU,612,Phillina Ober
cdaly@axiom.com,FALSE,10/06/2019,11/10/2019,First Class,274,DAL-AUS,127,Carlos Daly
djones@axiom.com,FALSE,4/20/2019,06/02/2019,First Class,251,DAL-HOU,233,Don Jones
bodegard@axiom.com,FALSE,08/05/2019,10/06/2019,Economy,72,DAL-AUS,95,Bobby Odegard
pchand@axiom.com,FALSE,8/27/2019,9/27/2019,Business,95,DAL-LGA,599,Pauline Chand
scraven@axiom.com,TRUE,5/16/2019,09/10/2019,Business,164,DAL-AUS,667,Sam Craven
tpippenger@axiom.com,FALSE,09/05/2019,11/12/2019,Economy,84,DAL-HOU,741,Theone Pippenger
jcaffey@axiom.com,TRUE,9/29/2019,12/07/2019,Economy,121,DAL-HOU,358,Jenna Caffey
csayre@axiom.com,FALSE,4/25/2019,6/19/2019,Economy,76,DAL-ATL,122,Cari Sayre
arussell@axiom.com,FALSE,8/26/2019,10/16/2019,Business,144,DAL-SEA,23,Alex Russell
mkennedy@axiom.com,FALSE,11/27/2019,12/15/2019,Economy,138,DAL-LGA,526,Michael Kennedy
rarnett@axiom.com,FALSE,12/04/2019,12/29/2019,Economy,140,DAL-GRR,618,Ralph Arnett
kmeade@axiom.com,FALSE,11/06/2019,12/12/2019,Business,89,DAL-ELP,414,Kalyca Meade
swilliamson@axiom.com,FALSE,2/14/2019,03/08/2019,Economy,130,DAL-AMA,684,Scott Williamson
mgrace@axiom.com,FALSE,3/29/2019,6/13/2019,Economy,107,DAL-SEA,524,Michael Grace
lcacioppo@axiom.com,FALSE,9/15/2019,11/27/2019,First Class,241,DAL-LGA,457,Lena Cacioppo
agarverick@axiom.com,TRUE,09/08/2019,11/22/2019,Economy,88,DAL-HOU,51,Anthony Garverick
dliebe@axiom.com,FALSE,8/27/2019,10/07/2019,Economy,86,DAL-AUS,239,Dorris liebe
dwilson@axiom.com,FALSE,11/14/2019,12/05/2019,Economy,71,DAL-GRR,231,Dianna Wilson
mkennedy@axiom.com,TRUE,5/16/2019,8/22/2019,Economy,126,DAL-PHX,543,Mike Kennedy
bfranzösisch@axiom.com,TRUE,7/29/2019,9/26/2019,Economy,141,DAL-LGA,68,Barry Französisch
gashbrook@axiom.com,FALSE,09/11/2019,11/04/2019,Economy,94,DAL-GRR,300,George Ashbrook
dordway,FALSE,01/08/2019,1/25/2019,Economy,112,DAL-HOU,228,Denny Ordway
rpayne@axiom.com,FALSE,09/10/2019,10/06/2019,Economy,155,DAL-HOU,617,Rachel Payne
cschild@axiom.com,FALSE,6/27/2019,7/27/2019,First Class,252,DAL-HOU,159,Christopher Schild
bstugart@axiom.com,FALSE,01/10/2019,02/04/2019,Economy,132,DAL-HOU,111,Brian Stugart
hengle@axiom.com,FALSE,11/21/2019,12/02/2019,Economy,159,DAL-LAS,319,Harold Engle
ptakahito@axiom.com,TRUE,10/23/2019,12/02/2019,Economy,146,DAL-OKC,605,Pete Takahito
habelman@axiom.com,FALSE,3/19/2019,5/18/2019,Economy,94,DAL-PHX,326,Helen Abelman
bdodson@axiom.com,FALSE,2/24/2019,04/11/2019,Economy,111,DAL-AUS,104,Brendan Dodson
jklamczynski@axiom.com,TRUE,4/16/2019,5/25/2019,Economy,115,DAL-OKC,354,Jason Klamczynski
nradford@axiom.com,FALSE,06/05/2019,6/21/2019,Business,103,DAL-OKC,569,Nick Radford
pprost@axiom.com,FALSE,12/05/2019,12/23/2019,Economy,98,DAL-LGA,596,Paul Prost
dphilippe@axiom.com,TRUE,9/24/2019,12/10/2019,Economy,125,DAL-MDW,210,David Philippe
klonsdale@axiom.com,FALSE,7/22/2019,08/04/2019,Economy,106,DAL-PHX,442,Ken Lonsdale
tsayre@axiom.com,FALSE,11/01/2019,11/11/2019,Economy,109,DAL-OKC,765,Tony Sayre
dhuffman@axiom.com,FALSE,7/20/2019,10/10/2019,Economy,92,DAL-AUS,244,Duane Huffman
cselesnick@axiom.com,FALSE,1/27/2019,04/02/2019,Economy,98,DAL-OKC,149,Chris Selesnick
abarnes@axiom.com,TRUE,10/09/2019,11/10/2019,Economy,110,DAL-TUL,11,Alan Barnes
bmurry@axiom.com,FALSE,11/16/2018,1/31/2019,Economy,104,DAL-OKC,105,Brendan Murry
dmiller@axiom.com,FALSE,7/16/2019,8/28/2019,Economy,141,DAL-AUS,234,Don Miller
jblumstein@axiom.com,FALSE,10/12/2019,11/02/2019,First Class,225,DAL-OKC,394,Joni Blumstein
mpelletier@axiom.com,FALSE,10/07/2019,11/18/2019,Economy,63,DAL-MDW,544,Mike Pelletier
mvittorini@axiom.com,FALSE,4/18/2019,6/30/2019,Economy,115,DAL-ATL,545,Mike Vittorini
tprescott@axiom.com,FALSE,01/05/2019,2/13/2019,Business,145,DAL-HOU,760,Tom Prescott
ahane@axiom.com,TRUE,10/29/2019,11/21/2019,Economy,130,DAL-CLE,8,Adrian Hane
hflentye@axiom.com,FALSE,4/24/2019,7/15/2019,Business,178,DAL-OKC,332,Herbert Flentye
ajohnson@axiom.com,FALSE,4/18/2019,6/25/2019,Economy,91,DAL-OKC,53,Anthony Johnson
cglotzbach@axiom.com,FALSE,10/31/2019,11/21/2019,Economy,142,DAL-LGA,135,Catherine Glotzbach
pbrown@axiom.com,FALSE,06/05/2019,07/07/2019,Economy,85,DAL-PHX,609,Philip Brown
jjackson@axiom.com,FALSE,10/12/2019,11/05/2019,Economy,132,DAL-AUS,362,Jennifer Jackson
adominguez@axiom.com,FALSE,02/02/2019,5/14/2019,Economy,95,DAL-HOU,12,Alan Dominguez
beason@axiom.com,FALSE,08/02/2019,11/25/2019,Economy,119,DAL-SLC,97,Brad Eason
mlee@axiom.com,FALSE,11/17/2019,12/07/2019,Economy,68,DAL-AUS,550,Muhammed Lee
ahwang@axiom.com,FALSE,7/24/2019,09/05/2019,Economy,81,DAL-GRR,14,Alan Hwang
ahwang@axiom.com,FALSE,8/13/2019,09/05/2019,Economy,111,DAL-AUS,14,Alan Hwang
rdowd@axiom.com,TRUE,8/22/2019,9/15/2019,Economy,153,DAL-GRR,638,Rob Dowd
croper@axiom.com,FALSE,8/28/2019,9/29/2019,Economy,146,DAL-LAS,174,Corey Roper
jblumstein@axiom.com,TRUE,9/18/2019,11/22/2019,First Class,222,DAL-ATL,394,Joni Blumstein
klampkin@axiom.com,FALSE,11/12/2019,11/24/2019,Business,99,DAL-LAS,436,Kelly Lampkin
gphonely@axiom.com,FALSE,5/18/2019,08/03/2019,Economy,122,DAL-HOU,315,Guy Phonely
jfein@axiom.com,FALSE,6/26/2019,7/14/2019,Economy,84,DAL-MDW,356,Jay Fein
bpak@axiom.com,FALSE,10/19/2019,11/25/2019,Economy,103,DAL-MDW,77,Becky Pak
sdaniels@axiom.com,TRUE,07/10/2019,11/09/2019,Economy,133,DAL-LGA,698,Shirley Daniels
cludwig@axiom.com,TRUE,11/22/2019,12/10/2019,Economy,108,DAL-AMA,125,Carl Ludwig
achong@axiom.com,TRUE,09/10/2019,12/02/2019,Business,82,DAL-AUS,41,Ann Chong
tchand@axiom.com,FALSE,1/18/2019,1/30/2019,Economy,70,DAL-ELP,731,Tamara Chand
mzettner@axiom.com,FALSE,10/02/2019,10/11/2019,Economy,91,DAL-PHX,488,Maria Zettner
lpelletier@axiom.com,FALSE,8/31/2019,11/13/2019,Business,116,DAL-MDW,471,Liz Pelletier
jkimmel@axiom.com,FALSE,05/12/2019,06/01/2019,First Class,237,DAL-PHX,357,Jay Kimmel
creiten@axiom.com,FALSE,03/08/2019,3/22/2019,Economy,151,DAL-HOU,187,Cyra Reiten
crozendal@axiom.com,TRUE,10/22/2019,12/09/2019,Economy,105,DAL-HOU,171,Clay Rozendal
aallen@axiom.com,FALSE,10/22/2019,12/31/2019,Economy,151,DAL-MDW,32,Andrew Allen
dblanton@axiom.com,FALSE,11/01/2019,12/27/2019,Economy,122,DAL-PHX,226,Denny Blanton
ssunley@axiom.com,FALSE,8/13/2019,10/24/2019,Economy,60,DAL-SFO,705,Sonia Sunley
ajacobs@axiom.com,FALSE,8/27/2019,9/20/2019,Economy,70,DAL-AUS,52,Anthony Jacobs
dkotsonis@axiom.com,FALSE,10/27/2019,12/02/2019,Economy,91,DAL-GRR,188,Damala Kotsonis
schand@axiom.com,TRUE,12/01/2019,12/24/2019,First Class,234,DAL-HOU,672,Sanjit Chand
eminnotte@axiom.com,FALSE,6/19/2019,08/11/2019,Economy,112,DAL-LGA,279,Evan Minnotte
bmoss@axiom.com,FALSE,8/31/2019,12/12/2019,First Class,306,DAL-OKC,110,Brian Moss
fgastineau@axiom.com,FALSE,9/16/2019,11/16/2019,Economy,66,DAL-AUS,283,Frank Gastineau
rmurray@axiom.com,FALSE,3/20/2019,5/23/2019,Business,90,DAL-AUS,649,Roland Murray
ehernandez@axiom.com,FALSE,11/19/2019,12/19/2019,Economy,147,DAL-AUS,266,Erica Hernandez
dkendrick@axiom.com,FALSE,10/01/2019,11/09/2019,Economy,68,DAL-AUS,209,David Kendrick
xxx,FALSE,10/13/2019,11/24/2019,Economy,101,DAL-OKC,479,Luke Schmidt
mjones@axiom.com,TRUE,09/11/2019,12/18/2019,Economy,123,DAL-HOU,515,Max Jones
lwilliams@axiom.com,FALSE,6/15/2019,07/04/2019,Business,101,DAL-LAS,465,Lindsay Williams
hzydlo@axiom.com,FALSE,11/06/2019,11/23/2019,Economy,76,DAL-ELP,329,Henia Zydlo
athurman@axiom.com,FALSE,9/26/2019,10/07/2019,Economy,156,DAL-SLC,49,Annie Thurman
scalhoun@axiom.com,TRUE,2/16/2019,04/04/2019,Business,127,DAL-SLC,719,Stuart Calhoun
gtran@axiom.com,FALSE,10/05/2019,10/23/2019,Economy,123,DAL-SEA,313,Greg Tran
csachs@axiom.com,TRUE,01/08/2019,02/12/2019,Economy,104,DAL-LAS,163,Chuck Sachs
sbern@axiom.com,FALSE,11/19/2019,12/10/2019,Business,168,DAL-OKC,677,Sarah Bern
sann@axiom.com,FALSE,10/19/2019,11/24/2019,Economy,94,DAL-OKC,721,Sue Ann Reed
pstevenson@axiom.com,FALSE,09/12/2019,10/30/2019,Economy,114,DAL-MDW,597,Paul Stevenson
azypern@axiom.com,FALSE,7/15/2019,9/18/2019,Business,135,DAL-LGA,50,Annie Zypern
lolson@axiom.com,FALSE,08/04/2019,09/09/2019,Economy,95,DAL-HOU,477,Lori Olson
jfarry@axiom.com,FALSE,05/12/2019,07/03/2019,Business,128,DAL-PHX,365,Jeremy Farry
ehenry@axiom.com,FALSE,9/22/2019,11/30/2019,First Class,282,DAL-HOU,278,Evan Henry
nlomonaco@axiom.com,FALSE,03/03/2019,6/30/2019,Economy,141,DAL-LGA,553,Nancy Lomonaco
ajones@axiom.com,TRUE,3/26/2019,5/21/2019,Business,112,DAL-LAS,64,Astrea Jones
creiter@axiom.com,FALSE,04/07/2019,05/07/2019,Economy,156,DAL-MDW,181,Craig Reiter
csievert@axiom.com,FALSE,3/22/2019,5/17/2019,Business,122,DAL-AUS,141,Chad Sievert
ghansen@axiom.com,FALSE,09/04/2019,10/14/2019,Business,81,DAL-AUS,310,Greg Hansen
rphan@axiom.com,FALSE,10/03/2019,12/04/2019,Economy,120,DAL-ELP,656,Roy Phan
tsissman@axiom.com,TRUE,5/15/2019,5/23/2019,Economy,76,DAL-OKC,738,Thais Sissman
cmeador@axiom.com,FALSE,10/04/2019,11/24/2019,Economy,132,DAL-MDW,128,Carlos Meador
sbraxton@axiom.com,TRUE,9/23/2019,10/25/2019,Economy,80,DAL-GRR,685,Sean Braxton
po'donnell@axiom.com,FALSE,08/08/2019,10/08/2019,Economy,92,DAL-MDW,590,Patrick O'Donnell
tmanning@axiom.com,FALSE,01/01/2019,1/15/2019,Economy,122,DAL-MDW,733,Tamara Manning
sknutson@axiom.com,FALSE,01/09/2019,5/22/2019,Business,86,DAL-HOU,665,Sally Knutson
lfoster@axiom.com,FALSE,7/27/2019,09/02/2019,First Class,264,DAL-ATL,478,Luke Foster
tpippenger@axiom.com,FALSE,9/16/2019,10/16/2019,Economy,119,DAL-HOU,741,Theone Pippenger
pcoakley,FALSE,7/27/2019,8/26/2019,Economy,138,DAL-AUS,582,Pamela Coakley
mhuthwaite@axiom.com,TRUE,04/11/2019,5/22/2019,First Class,260,DAL-ATL,534,Michelle Huthwaite
cjumper@axiom.com,FALSE,9/30/2019,11/22/2019,Economy,123,DAL-AUS,133,Caroline Jumper
ckastensmidt@axiom.com,FALSE,01/10/2019,3/27/2019,Economy,99,DAL-LAS,146,Chloris Kastensmidt
dordway,TRUE,08/11/2019,10/01/2019,Economy,108,DAL-OKC,228,Denny Ordway
jairdo@axiom.com,FALSE,11/03/2019,12/01/2019,Economy,122,DAL-ELP,397,Joseph Airdo
bgonzalez@axiom.com,FALSE,8/31/2019,10/22/2019,Economy,108,DAL-MDW,69,Barry Gonzalez
tashbrook@axiom.com,FALSE,05/10/2019,5/29/2019,Economy,117,DAL-SLC,758,Tom Ashbrook
lmackendrick@axiom.com,FALSE,9/16/2019,12/10/2019,Business,133,DAL-AUS,470,Liz MacKendrick
mwebber@axiom.com,FALSE,10/08/2019,11/04/2019,Economy,157,DAL-OKC,547,Mitch Webber
sjordon@axiom.com,TRUE,08/04/2019,9/14/2019,Economy,138,DAL-CLE,680,Sarah Jordon
ccrestani@axiom.com,FALSE,7/16/2019,09/07/2019,Economy,157,DAL-ATL,142,Charles Crestani
igibson@axiom.com,FALSE,02/02/2019,03/05/2019,Economy,117,DAL-HOU,338,Ivan Gibson
rmurray@axiom.com,TRUE,1/27/2019,02/08/2019,Economy,132,DAL-HOU,649,Roland Murray
mjones@axiom.com,FALSE,9/23/2019,10/10/2019,Economy,111,DAL-AUS,515,Max Jones
kferguson@axiom.com,FALSE,4/29/2019,5/27/2019,Economy,84,DAL-MDW,418,Karen Ferguson
aallen@axiom.com,FALSE,03/03/2019,3/15/2019,First Class,260,DAL-ATL,32,Andrew Allen
ashonely@axiom.com,FALSE,9/21/2019,12/06/2019,Business,132,DAL-AUS,16,Alan Shonely
ajacobs@axiom.com,FALSE,11/27/2019,12/11/2019,Economy,79,DAL-GRR,52,Anthony Jacobs
kbavinger@axiom.com,FALSE,02/07/2019,3/14/2019,Economy,75,DAL-GRR,426,Katrina Bavinger
kseio@axiom.com,FALSE,10/11/2019,11/05/2019,First Class,216,DAL-ELP,419,Karen Seio
cphan@axiom.com,FALSE,7/27/2019,10/03/2019,Business,111,DAL-TUL,155,Christine Phan
ghwang@axiom.com,FALSE,10/12/2019,12/20/2019,Economy,117,DAL-LGA,294,Gary Hwang
dkane@axiom.com,FALSE,09/09/2019,10/11/2019,Economy,60,DAL-PHX,224,Dennis Kane
kheidel@axiom.com,TRUE,11/14/2019,12/09/2019,Economy,123,DAL-AUS,441,Ken Heidel
iliston@axiom.com,FALSE,11/07/2019,11/22/2019,Economy,152,DAL-AMA,339,Ivan Liston
mbrown@axiom.com,FALSE,9/28/2019,12/05/2019,Economy,68,DAL-LGA,538,Mick Brown
hgreene@axiom.com,FALSE,6/26/2019,09/05/2019,Economy,136,DAL-ATL,322,Harry Greene
sroach@axiom.com,FALSE,11/20/2019,12/15/2019,Economy,140,DAL-HOU,694,Sharelle Roach
jsundaresam@axiom.com,FALSE,05/01/2019,08/12/2019,Economy,112,DAL-ATL,395,Joni Sundaresam
spistek@axiom.com,FALSE,08/06/2019,8/27/2019,Economy,144,DAL-AUS,727,Susan Pistek
ajones@axiom.com,FALSE,4/15/2019,5/21/2019,Business,99,DAL-LGA,64,Astrea Jones
carntzen@axiom.com,TRUE,11/08/2019,12/11/2019,First Class,213,DAL-ATL,184,Cynthia Arntzen
rwilson@axiom.com,TRUE,8/31/2019,10/16/2019,Economy,116,DAL-SLC,635,Rick Wilson
fmcadams@axiom.com,TRUE,11/08/2019,11/26/2019,Business,137,DAL-ATL,280,Filia McAdams
bwatters@axiom.com,FALSE,6/28/2019,9/26/2019,Business,166,DAL-AUS,74,Bart Watters
jgalang@axiom.com,FALSE,8/26/2019,9/23/2019,Economy,61,DAL-LGA,343,James Galang
aferguson@axiom.com,FALSE,6/14/2019,09/08/2019,First Class,231,DAL-SEA,58,Art Ferguson
ebarchas@axiom.com,FALSE,8/31/2019,10/07/2019,First Class,256,DAL-ELP,273,Eugene Barchas
jelijah@axiom.com,FALSE,9/30/2019,10/27/2019,Economy,132,DAL-PHX,380,Joe Elijah
dvan@axiom.com,FALSE,10/24/2019,11/20/2019,Business,82,DAL-OKC,202,Darrin Van Huff
lthompson@axiom.com,FALSE,06/11/2019,6/29/2019,Economy,118,DAL-AUS,473,Liz Thompson
plucas@axiom.com,FALSE,10/26/2019,12/04/2019,Economy,132,DAL-MDW,594,Paul Lucas
pvan@axiom.com,FALSE,8/27/2019,10/28/2019,Economy,104,DAL-LGA,598,Paul Van Hugh
cmagee@axiom.com,FALSE,09/10/2019,10/12/2019,Business,109,DAL-LGA,162,Chuck Magee
schapman@axiom.com,FALSE,3/23/2019,6/13/2019,Economy,154,DAL-AUS,712,Steve Chapman
lelliston@axiom.com,FALSE,06/06/2019,07/09/2019,Economy,61,DAL-HOU,453,Laurel Elliston
awitt@axiom.com,FALSE,10/24/2019,12/13/2019,Economy,159,DAL-GRR,56,Anthony Witt
pcoakley,FALSE,8/17/2019,8/26/2019,Economy,126,DAL-AUS,582,Pamela Coakley
fmerwin@axiom.com,FALSE,09/05/2019,12/21/2019,First Class,301,DAL-MDW,285,Frank Merwin
rhansen,FALSE,10/09/2019,12/11/2019,Economy,61,DAL-AUS,632,Rick Hansen
mhuthwaite@axiom.com,FALSE,05/06/2019,5/22/2019,Economy,148,DAL-ATL,534,Michelle Huthwaite
cjumper@axiom.com,FALSE,10/27/2019,11/22/2019,Economy,153,DAL-ATL,133,Caroline Jumper
dordway,TRUE,8/23/2019,10/01/2019,Economy,69,DAL-HOU,228,Denny Ordway
mcrier,FALSE,8/28/2019,9/29/2019,Economy,86,DAL-LGA,484,Marc Crier
cdarley@axiom.com,FALSE,03/12/2019,6/23/2019,Economy,74,DAL-AUS,131,Carol Darley
mfederle@axiom.com,TRUE,04/11/2019,05/02/2019,First Class,243,DAL-SEA,549,Monica Federle
abixby@axiom.com,FALSE,06/05/2019,7/21/2019,Economy,92,DAL-SFO,10,Aimee Bixby
sjordon@axiom.com,FALSE,08/05/2019,9/14/2019,Economy,147,DAL-OKC,680,Sarah Jordon
cphan@axiom.com,TRUE,11/17/2019,12/07/2019,Economy,129,DAL-SLC,155,Christine Phan
cabelman@axiom.com,FALSE,10/29/2019,11/27/2019,Economy,97,DAL-OKC,153,Christine Abelman
emoren@axiom.com,FALSE,4/27/2019,06/03/2019,Business,132,DAL-AUS,275,Eugene Moren
rcollins@axiom.com,TRUE,03/06/2019,6/30/2019,Economy,139,DAL-PHX,654,Roy Collins
sperrino@axiom.com,FALSE,8/28/2019,11/04/2019,Economy,79,DAL-AMA,707,Stefania Perrino
bdavis@axiom.com,FALSE,12/08/2019,12/20/2019,Economy,81,DAL-CLE,118,Bryan Davis
x,TRUE,11/21/2019,12/29/2019,Business,148,DAL-AUS,496,Mark Hamilton
gmatthias@axiom.com,FALSE,10/31/2019,12/12/2019,Economy,91,DAL-HOU,311,Greg Matthias
